"coach_name","season","team_abbreviation","wins","losses","w_pct_rank","net_rating","net_rating_rank","off_rating","off_rating_rank","def_rating","def_rating_rank","pace_rank","pace","efg_pct_rank","efg_pct","fta_rate_rank","fta_rate","tm_tov_pct_rank","tm_tov_pct","oreb_pct_rank","oreb_pct","pct_fga_3pt_rank","pct_fga_3pt","opp_efg_pct_rank","opp_efg_pct","opp_fta_rate_rank","opp_fta_rate","opp_tov_pct_rank","opp_tov_pct","opp_oreb_pct_rank","opp_oreb_pct","opp_pct_fga_3pt_rank","opp_pct_fga_3pt"
"L. Walton (6-11)","2021-22","SAC","6","11",25,-1.5,20,108.9,10,110.5,26,7,100.32,19,0.517,7,0.235,14,0.142,11,0.277,18,0.395,18,0.52,16,0.226,20,0.136,29,0.312,10,0.38150289017341
"A. Gentry (24-41)","2021-22","SAC","24","41",23,-6.2,25,109.8,26,115.9,26,7,100.04,22,0.527,6,0.272,19,0.14,26,0.254,23,0.372,27,0.559,4,0.226,16,0.133,19,0.279,13,0.38658038147139
"L. Walton (31-41)","2020-21","SAC","31","41",21,-3.8,24,112.7,12,116.5,30,9,100.71,9,0.549,12,0.248,8,0.133,20,0.253,20,0.376,30,0.557,16,0.253,17,0.136,29,0.287,5,0.364864864864865
"L. Walton (31-41)","2019-20","SAC","31","41",20,-1.9,21,109.5,18,111.4,19,19,99.6,11,0.534,28,0.23,15,0.144,22,0.258,13,0.395,25,0.543,25,0.285,9,0.151,13,0.264,27,0.406950308541734
"D. Joerger (39-43)","2018-19","SAC","39","43",17,-1.2,18,109.6,17,110.8,21,3,103.88,16,0.524,22,0.244,4,0.128,18,0.268,25,0.321,22,0.533,23,0.269,5,0.153,26,0.287,28,0.381830417227456
"D. Joerger (27-55)","2017-18","SAC","27","55",24,-7.3,29,103.1,29,110.4,27,30,95.5,27,0.502,30,0.194,14,0.143,17,0.264,28,0.278,30,0.542,21,0.26,10,0.149,15,0.269,30,0.38260097647581
"D. Joerger (32-50)","2016-17","SAC","32","50",23,-4.2,25,106.6,20,110.8,26,24,95.42,14,0.516,10,0.284,24,0.152,24,0.258,20,0.291,26,0.528,26,0.291,15,0.145,13,0.277,29,0.360785463071512
"G. Karl (33-49)","2015-16","SAC","33","49",21,-2.3,20,105.3,14,107.6,22,1,100.66,10,0.51,7,0.295,25,0.16,14,0.281,21,0.26,25,0.521,8,0.264,9,0.157,18,0.283,29,0.318737837086461
"M. Malone (11-13)","2014-15","SAC","11","13",17,-0.6,16,105.5,17,106.1,18,16,93.99,22,0.484,1,0.411,27,0.171,1,0.338,28,0.186,8,0.483,19,0.296,30,0.121,5,0.272,21,0.282277859597447
"T. Corbin (7-21)","2014-15","SAC","7","21",26,-7.5,27,101.5,23,109,28,5,97.12,22,0.482,1,0.331,28,0.168,11,0.294,27,0.206,27,0.514,14,0.263,28,0.133,7,0.275,27,0.294576828266228
"G. Karl (11-19)","2014-15","SAC","11","19",22,-2.7,22,106.6,8,109.3,29,6,97.01,11,0.501,1,0.355,27,0.165,4,0.311,25,0.216,29,0.519,11,0.25,22,0.143,23,0.304,24,0.290888295844453
"M. Malone (28-54)","2013-14","SAC","28","54",24,-2.7,21,105.1,17,107.8,23,14,95.04,23,0.484,3,0.331,23,0.159,6,0.316,28,0.218,21,0.512,27,0.318,27,0.142,2,0.275,21,0.272200772200772
"K. Smart (28-54)","2012-13","SAC","28","54",25,-4.7,26,105.3,11,110,29,8,94.65,16,0.491,14,0.271,10,0.154,15,0.306,13,0.243,27,0.517,24,0.29,17,0.154,30,0.327,22,0.257941736202606
"P. Westphal (2-5)","2011-12","SAC","2","5",27,-10.6,27,96.6,27,107.2,26,6,95.43,28,0.43,5,0.341,20,0.162,12,0.326,14,0.24,22,0.506,2,0.249,11,0.167,30,0.367,3,0.177257525083612
"K. Smart (20-39)","2011-12","SAC","20","39",25,-5.2,28,103.7,16,108.9,29,1,95.58,23,0.477,19,0.26,6,0.149,10,0.321,16,0.226,30,0.516,11,0.263,11,0.159,28,0.326,15,0.225503891438835
"P. Westphal (24-58)","2010-11","SAC","24","58",25,-5.5,25,102.9,25,108.4,20,5,95.76,26,0.48,22,0.284,28,0.167,2,0.334,26,0.183,25,0.513,17,0.305,12,0.152,14,0.298,4,0.198212716085555
"P. Westphal (25-57)","2009-10","SAC","25","57",28,-4.7,25,104.4,22,109.1,23,8,94.78,22,0.491,21,0.286,22,0.156,8,0.315,22,0.201,19,0.505,22,0.315,23,0.143,11,0.3,5,0.203719976567077
"R. Theus (6-18)","2008-09","SAC","6","18",27,-9.2,29,102.6,21,111.8,30,8,94.24,19,0.488,24,0.278,22,0.166,9,0.315,19,0.206,29,0.527,26,0.348,14,0.155,22,0.319,16,0.219199178644764
"K. Natt (11-47)","2008-09","SAC","11","47",30,-8.9,29,105.1,25,114.1,30,5,95.73,23,0.492,8,0.331,24,0.158,27,0.278,6,0.252,29,0.525,28,0.358,16,0.146,29,0.336,6,0.207060280759703
"R. Theus (38-44)","2007-08","SAC","38","44",18,-2.4,20,106.2,13,108.6,25,8,95.81,11,0.503,5,0.346,30,0.166,22,0.29,21,0.208,25,0.51,24,0.34,8,0.158,21,0.311,26,0.23767082590612
"E. Musselman (33-49)","2006-07","SAC","33","49",21,-1.6,18,105.1,14,106.7,22,4,95.83,19,0.491,3,0.379,5,0.151,28,0.267,9,0.232,26,0.513,13,0.317,3,0.169,18,0.308,23,0.228451506520762
"R. Adelman (44-38)","2005-06","SAC","44","38",11,1.8,11,105.3,12,103.5,11,9,93.26,12,0.492,16,0.334,17,0.156,24,0.289,14,0.217,13,0.488,3,0.281,15,0.156,16,0.306,7,0.195658638120726
"R. Adelman (50-32)","2004-05","SAC","50","32",8,2.3,9,108.8,4,106.5,23,7,94.52,4,0.496,27,0.287,1,0.137,19,0.315,14,0.2,21,0.493,6,0.29,19,0.154,26,0.333,11,0.189886183547039
"R. Adelman (55-27)","2003-04","SAC","55","27",5,5.4,5,108.6,2,103.2,21,4,94.25,1,0.507,14,0.305,4,0.146,26,0.292,5,0.223,23,0.483,2,0.257,19,0.158,20,0.324,8,0.174132947976879
"R. Adelman (59-23)","2002-03","SAC","59","23",3,6.6,2,104.4,6,97.8,2,1,96.63,2,0.499,26,0.262,6,0.149,25,0.289,12,0.184,1,0.446,6,0.275,16,0.158,20,0.322,6,0.163649122807018
"R. Adelman (61-21)","2001-02","SAC","61","21",1,8.1,1,107.9,3,99.7,5,1,96.74,5,0.497,9,0.308,3,0.142,17,0.306,18,0.166,8,0.467,3,0.248,14,0.156,6,0.31,3,0.161086100168824
"R. Adelman (55-27)","2000-01","SAC","55","27",4,5.7,2,104.2,10,98.5,7,3,95.61,9,0.484,18,0.298,7,0.152,16,0.307,8,0.194,8,0.46,1,0.241,9,0.167,22,0.321,9,0.15842554979689
"R. Adelman (44-38)","1999-00","SAC","44","38",14,2.9,8,103.6,10,100.7,10,1,100.66,12,0.486,26,0.277,11,0.16,19,0.308,3,0.227,15,0.479,6,0.264,7,0.173,19,0.321,7,0.155131924298936
"R. Adelman (27-23)","1998-99","SAC","27","23",13,-0.4,17,101.2,13,101.6,18,1,97.36,12,0.479,25,0.3,15,0.17,16,0.328,5,0.219,18,0.471,1,0.247,22,0.16,26,0.346,3,0.144888888888889
"E. Jordan (27-55)","1997-98","SAC","27","55",23,-5.9,23,99.1,26,105,22,5,93.78,22,0.464,21,0.314,12,0.165,21,0.328,26,0.121,19,0.482,10,0.31,20,0.163,23,0.357,4,0.142878228782288
"G. St. Jean (28-39)","1996-97","SAC","28","39",18,-4.3,21,102,24,106.3,20,10,92.26,21,0.481,22,0.303,17,0.173,6,0.351,26,0.154,17,0.494,23,0.352,22,0.165,15,0.334,4,0.1876768667698
"E. Jordan (6-9)","1996-97","SAC","6","9",19,-4.2,20,105.9,18,110.1,22,5,94.53,16,0.503,6,0.357,25,0.174,16,0.332,22,0.186,16,0.502,28,0.386,16,0.16,27,0.366,12,0.212573867367039
"G. Popovich (22-60)","2023-24","SAS","22","60",26,-6.4,25,109.3,26,115.6,21,3,101.8,23,0.532,28,0.22,24,0.148,23,0.269,12,0.401,20,0.555,4,0.222,22,0.131,13,0.279,5,0.368692206076618
"G. Popovich (22-60)","2022-23","SAS","22","60",28,-9.9,30,109.7,29,119.6,30,2,102.07,26,0.525,29,0.229,24,0.148,7,0.299,27,0.348,30,0.576,11,0.26,20,0.135,24,0.291,1,0.355361930294906
"G. Popovich (34-48)","2021-22","SAS","34","48",22,0.2,17,111.9,17,111.7,16,6,100.51,21,0.527,30,0.22,2,0.126,8,0.281,29,0.345,14,0.532,8,0.229,16,0.136,24,0.289,4,0.368695652173913
"G. Popovich (33-39)","2020-21","SAS","33","39",19,-1.5,21,110.5,19,112,17,15,99.45,27,0.517,14,0.243,2,0.113,27,0.243,30,0.314,17,0.541,6,0.23,21,0.131,18,0.267,4,0.363270984696244
"G. Popovich (32-39)","2019-20","SAS","32","39",19,-0.9,16,111.7,10,112.6,24,14,101.14,16,0.531,16,0.262,1,0.123,30,0.233,28,0.318,23,0.542,12,0.249,26,0.129,4,0.249,19,0.389409559512652
"G. Popovich (48-34)","2018-19","SAS","48","34",11,1.6,12,112.2,6,110.6,20,22,98.88,6,0.534,24,0.237,1,0.122,29,0.246,30,0.286,20,0.528,2,0.225,30,0.122,6,0.256,16,0.36415556159913
"G. Popovich (47-35)","2017-18","SAS","47","35",12,3,8,107.1,17,104.1,4,28,95.7,26,0.507,17,0.245,6,0.137,9,0.277,27,0.282,8,0.507,5,0.224,12,0.147,8,0.259,4,0.311677036608306
"G. Popovich (61-21)","2016-17","SAS","61","21",2,7.4,2,110.3,9,102.9,1,27,94.86,10,0.524,18,0.263,14,0.141,14,0.282,24,0.281,2,0.492,7,0.249,10,0.151,10,0.27,3,0.283959643222693
"G. Popovich (67-15)","2015-16","SAS","67","15",2,11.1,1,109.3,4,98.2,1,24,94.54,2,0.526,26,0.246,6,0.138,23,0.266,25,0.223,1,0.477,2,0.24,10,0.157,4,0.254,2,0.24355343568341
"G. Popovich (55-27)","2014-15","SAS","55","27",5,6.3,3,107.6,7,101.4,3,17,94.45,5,0.517,24,0.256,14,0.146,25,0.272,15,0.269,6,0.484,10,0.256,16,0.149,3,0.27,3,0.225914589709955
"G. Popovich (62-20)","2013-14","SAS","62","20",1,8.1,1,109.5,5,101.4,4,11,95.87,2,0.537,30,0.24,9,0.15,26,0.261,16,0.257,4,0.482,3,0.242,24,0.144,3,0.275,2,0.215022935779817
"G. Popovich (58-24)","2012-13","SAS","58","24",3,6.7,4,107,7,100.3,3,5,95.31,2,0.531,21,0.258,9,0.153,30,0.243,9,0.264,5,0.48,2,0.235,15,0.155,1,0.285,3,0.211350574712644
"G. Popovich (50-16)","2011-12","SAS","50","16",1,7.7,2,110,1,102.3,11,8,93.67,1,0.528,20,0.261,2,0.144,25,0.282,7,0.257,15,0.489,2,0.222,26,0.146,2,0.28,5,0.209712230215827
"G. Popovich (61-21)","2010-11","SAS","61","21",2,6.1,4,110.5,3,104.4,10,14,93.34,1,0.527,13,0.299,5,0.143,26,0.276,6,0.261,10,0.491,2,0.248,28,0.142,8,0.289,2,0.190233236151604
"G. Popovich (50-32)","2009-10","SAS","50","32",9,5.4,4,109.3,9,103.9,9,23,92.26,7,0.515,16,0.296,12,0.147,18,0.303,9,0.232,4,0.483,11,0.283,28,0.136,4,0.28,1,0.179345389328949
"G. Popovich (54-28)","2008-09","SAS","54","28",5,4.2,7,107.6,12,103.4,5,26,89.19,5,0.513,30,0.251,1,0.13,30,0.258,7,0.248,7,0.487,1,0.249,30,0.13,1,0.26,1,0.179658952496955
"G. Popovich (56-26)","2007-08","SAS","56","26",4,5.3,7,106,14,100.7,3,28,89.72,10,0.504,24,0.276,6,0.14,27,0.268,8,0.251,5,0.477,6,0.266,22,0.143,1,0.267,4,0.190794588710931
"G. Popovich (58-24)","2006-07","SAS","58","24",3,9.2,1,108.6,5,99.4,2,28,90.22,2,0.521,20,0.313,7,0.153,26,0.279,6,0.247,2,0.471,2,0.272,20,0.158,6,0.285,1,0.170354324617051
"G. Popovich (63-19)","2005-06","SAS","63","19",2,7.5,2,106.2,10,98.7,1,23,89.41,3,0.513,27,0.298,13,0.153,25,0.289,15,0.215,1,0.457,4,0.298,18,0.154,7,0.292,1,0.138006230529595
"G. Popovich (59-23)","2004-05","SAS","59","23",2,8.3,1,106.1,8,97.8,1,25,89.96,6,0.492,12,0.329,11,0.151,15,0.321,11,0.216,1,0.452,10,0.307,5,0.167,5,0.303,1,0.13854379619437
"G. Popovich (57-25)","2003-04","SAS","57","25",3,7.9,1,101,14,93.1,1,21,90.23,14,0.473,9,0.322,15,0.162,12,0.319,17,0.177,1,0.433,10,0.289,11,0.169,2,0.29,2,0.148872886662492
"G. Popovich (60-22)","2002-03","SAS","60","22",1,5.8,3,103.9,8,98.1,3,20,91.46,4,0.497,2,0.348,24,0.171,16,0.311,7,0.202,2,0.453,2,0.259,12,0.163,16,0.313,4,0.155601969267492
"G. Popovich (58-24)","2001-02","SAS","58","24",2,6.9,3,105.4,8,98.5,2,20,91.06,8,0.492,2,0.353,14,0.157,20,0.301,11,0.19,1,0.453,2,0.244,13,0.158,14,0.315,5,0.163542435424354
"G. Popovich (58-24)","2000-01","SAS","58","24",1,8.3,1,105,6,96.6,1,24,90.87,6,0.496,1,0.374,6,0.152,23,0.297,13,0.175,1,0.444,2,0.246,24,0.148,4,0.297,5,0.154062038404727
"G. Popovich (53-29)","1999-00","SAS","53","29",5,6.4,3,103.5,11,97.1,2,24,92.11,10,0.488,4,0.346,15,0.162,22,0.301,22,0.138,2,0.451,2,0.255,22,0.155,4,0.297,5,0.152779825984368
"G. Popovich (37-13)","1998-99","SAS","37","13",1,9.1,1,102.7,10,93.6,1,20,89.88,11,0.479,7,0.371,13,0.168,14,0.329,24,0.137,1,0.423,5,0.283,20,0.161,14,0.326,1,0.13765082491997
"G. Popovich (56-26)","1997-98","SAS","56","26",6,4.4,8,102.4,16,98,2,25,89.65,9,0.493,7,0.35,24,0.178,23,0.326,18,0.139,1,0.437,5,0.294,29,0.141,2,0.304,11,0.154597355769231
"B. Hill (3-15)","1996-97","SAS","3","15",28,-8.5,27,99.7,20,108.2,28,27,88.33,23,0.461,17,0.317,12,0.177,13,0.338,11,0.231,26,0.504,13,0.324,21,0.175,27,0.371,18,0.218023255813953
"G. Popovich (17-47)","1996-97","SAS","17","47",24,-8.8,28,102.7,27,111.6,29,27,88.49,26,0.475,23,0.298,15,0.169,7,0.345,25,0.172,27,0.516,14,0.319,25,0.159,28,0.353,23,0.224865080951429
"D. Rajakovic (25-57)","2023-24","TOR","25","57",25,-6.3,24,111.8,24,118.1,26,12,99.91,21,0.535,16,0.241,20,0.139,18,0.281,26,0.369,27,0.566,3,0.218,14,0.138,29,0.306,17,0.398475120385233
"N. Nurse (41-41)","2022-23","TOR","41","41",17,1.5,12,114.6,13,113.1,11,25,97.85,28,0.517,22,0.257,1,0.118,3,0.316,25,0.351,29,0.565,24,0.28,1,0.169,15,0.279,22,0.396327014218009
"N. Nurse (48-34)","2021-22","TOR","48","34",10,2.2,12,112.1,15,109.9,9,27,96.63,27,0.51,25,0.234,3,0.128,2,0.325,23,0.375,18,0.535,17,0.252,1,0.162,23,0.286,21,0.413499060557884
"N. Nurse (27-45)","2020-21","TOR","27","45",24,-0.4,19,111.6,16,112,15,14,99.57,21,0.529,18,0.241,9,0.133,18,0.256,4,0.444,20,0.543,30,0.293,1,0.162,28,0.284,28,0.433021806853583
"N. Nurse (53-19)","2019-20","TOR","53","19",2,6.1,4,110.8,13,104.7,2,12,101.19,8,0.536,13,0.264,17,0.146,24,0.256,6,0.421,2,0.502,15,0.263,2,0.165,22,0.279,30,0.440006290297217
"N. Nurse (58-24)","2018-19","TOR","58","24",2,5.8,3,112.6,5,106.8,5,15,100.51,3,0.543,21,0.247,14,0.138,19,0.265,10,0.379,4,0.509,12,0.249,9,0.147,18,0.274,10,0.348068552774755
"D. Casey (59-23)","2017-18","TOR","59","23",2,7.7,2,113,2,105.3,5,14,98.02,5,0.539,16,0.25,4,0.135,12,0.274,5,0.377,3,0.501,25,0.277,14,0.145,21,0.275,2,0.291577597263788
"D. Casey (51-31)","2016-17","TOR","51","31",5,4.3,6,111.4,6,107.1,11,25,95.41,12,0.517,6,0.293,5,0.132,8,0.291,22,0.289,9,0.507,24,0.286,7,0.153,20,0.283,23,0.329363328922217
"D. Casey (56-26)","2015-16","TOR","56","26",4,4.4,6,109.3,5,104.8,12,29,93.35,12,0.504,3,0.328,7,0.139,5,0.3,15,0.287,14,0.498,11,0.269,19,0.142,7,0.264,15,0.285502079619727
"D. Casey (49-33)","2014-15","TOR","49","33",11,3.1,10,110.2,3,107.1,25,23,93.46,8,0.508,8,0.295,4,0.137,11,0.301,8,0.302,24,0.506,18,0.283,12,0.153,24,0.311,13,0.269338441137469
"D. Casey (48-34)","2013-14","TOR","48","34",11,3.3,9,107.9,9,104.6,10,24,92.48,15,0.498,6,0.306,11,0.151,9,0.312,11,0.285,10,0.493,26,0.315,7,0.159,19,0.299,9,0.240073026015518
"D. Casey (34-48)","2012-13","TOR","34","48",19,-1.4,18,105,13,106.4,22,24,91.26,18,0.488,13,0.274,5,0.148,18,0.296,10,0.249,17,0.5,30,0.331,18,0.154,24,0.312,9,0.232712151547821
"D. Casey (23-43)","2011-12","TOR","23","43",23,-3.9,23,99.6,29,103.6,14,26,90.19,22,0.475,16,0.274,26,0.167,23,0.294,19,0.209,5,0.475,30,0.35,28,0.145,6,0.292,25,0.23859649122807
"J. Triano (22-60)","2010-11","TOR","22","60",28,-6.5,26,105.2,20,111.7,30,11,93.78,21,0.491,17,0.293,22,0.156,12,0.314,29,0.162,28,0.522,27,0.326,16,0.148,22,0.315,13,0.215656868626275
"J. Triano (40-42)","2009-10","TOR","40","42",18,-2,19,110.2,6,112.2,30,13,93.94,6,0.521,9,0.319,6,0.142,22,0.288,20,0.211,22,0.513,21,0.314,30,0.134,22,0.308,27,0.243991793669402
"S. Mitchell (8-9)","2008-09","TOR","8","9",17,-4.1,24,104.7,17,108.8,26,18,92.19,15,0.491,15,0.306,15,0.151,28,0.264,15,0.209,25,0.511,1,0.241,24,0.146,21,0.309,22,0.236731843575419
"J. Triano (25-40)","2008-09","TOR","25","40",21,-2.8,23,105.7,23,108.5,20,12,93.53,21,0.494,28,0.272,8,0.14,26,0.279,24,0.189,21,0.511,3,0.262,23,0.141,9,0.29,28,0.255236329935125
"S. Mitchell (41-41)","2007-08","TOR","41","41",15,3.3,12,108.9,10,105.6,13,23,91.35,8,0.511,30,0.247,1,0.127,26,0.269,17,0.217,22,0.505,4,0.264,13,0.152,8,0.291,29,0.256203379509819
"S. Mitchell (47-35)","2006-07","TOR","47","35",9,1.2,10,105.7,13,104.4,10,9,93.86,10,0.504,23,0.303,2,0.143,30,0.25,10,0.224,22,0.503,5,0.29,17,0.161,10,0.289,22,0.226148945851661
"S. Mitchell (27-55)","2005-06","TOR","27","55",26,-3.2,25,107.9,5,111.2,29,14,92.33,6,0.5,23,0.315,3,0.139,27,0.286,5,0.244,30,0.53,22,0.352,21,0.152,14,0.303,19,0.211383374689826
"S. Mitchell (33-49)","2004-05","TOR","33","49",23,-1.8,20,105.4,11,107.2,24,10,94.01,7,0.492,19,0.316,3,0.14,30,0.269,5,0.253,28,0.499,14,0.323,20,0.152,16,0.318,5,0.182170542635659
"K. O'Neill (33-49)","2003-04","TOR","33","49",22,-3.4,23,95.3,29,98.8,7,28,88.24,25,0.454,28,0.26,9,0.159,29,0.27,7,0.204,5,0.449,23,0.323,14,0.163,21,0.327,1,0.139670070699136
"L. Wilkens (24-58)","2002-03","TOR","24","58",27,-6.3,27,99.3,25,105.6,26,21,91.01,26,0.458,23,0.282,13,0.157,11,0.318,14,0.179,27,0.489,15,0.298,24,0.15,21,0.322,2,0.149575242718447
"L. Wilkens (42-40)","2001-02","TOR","42","40",15,-0.6,18,101.1,22,101.7,9,26,90.02,24,0.463,26,0.255,17,0.158,6,0.343,19,0.165,10,0.471,23,0.315,5,0.169,24,0.329,9,0.170422535211268
"L. Wilkens (47-35)","2000-01","TOR","47","35",12,2.3,11,104.4,9,102,14,18,92.22,18,0.468,24,0.285,1,0.141,2,0.339,14,0.167,19,0.476,7,0.281,23,0.151,7,0.3,6,0.155390334572491
"B. Carter (45-37)","1999-00","TOR","45","37",12,-0.1,17,102.7,16,102.8,16,18,94.3,24,0.464,18,0.3,4,0.147,13,0.324,14,0.17,16,0.48,18,0.323,17,0.161,15,0.314,6,0.154346182917611
"B. Carter (23-27)","1998-99","TOR","23","27",19,-1.9,20,99.8,17,101.8,21,15,90.67,22,0.45,13,0.338,21,0.175,3,0.359,15,0.168,19,0.473,19,0.355,16,0.17,13,0.325,23,0.177950713359274
"D. Walker (11-38)","1997-98","TOR","11","38",25,-7.7,25,99.3,26,107,26,8,92.94,21,0.465,27,0.291,22,0.179,11,0.344,11,0.149,28,0.508,13,0.325,6,0.183,29,0.395,13,0.153360282971198
"B. Carter (5-28)","1997-98","TOR","5","28",29,-12,28,99.5,26,111.5,27,1,96.44,25,0.458,16,0.318,20,0.17,16,0.331,12,0.175,26,0.509,22,0.35,15,0.162,29,0.401,3,0.148884239888424
"D. Walker (30-52)","1996-97","TOR","30","52",21,-3.5,20,102.9,22,106.4,18,14,92.03,22,0.481,21,0.303,22,0.177,5,0.35,8,0.245,23,0.504,23,0.356,8,0.176,20,0.343,22,0.223317683881064
"W. Hardy (31-51)","2023-24","UTA","31","51",23,-5.1,23,114.5,18,119.6,30,10,100.26,18,0.539,11,0.251,30,0.155,2,0.325,10,0.406,28,0.567,9,0.235,28,0.122,18,0.283,25,0.408842722066853
"W. Hardy (37-45)","2022-23","UTA","37","45",22,-0.7,22,115.3,9,116,23,11,101.02,15,0.547,14,0.265,28,0.151,4,0.308,6,0.421,13,0.541,13,0.265,28,0.123,23,0.289,13,0.376580172987359
"Q. Snyder (49-33)","2021-22","UTA","49","33",9,6.2,3,116.2,1,110,10,23,97.5,2,0.555,4,0.271,22,0.143,5,0.3,1,0.468,7,0.521,1,0.216,29,0.123,5,0.262,12,0.387674227931129
"Q. Snyder (52-20)","2020-21","UTA","52","20",1,9,1,116.5,4,107.5,3,16,99.37,5,0.563,13,0.244,19,0.142,5,0.284,1,0.488,1,0.507,2,0.207,30,0.115,2,0.243,2,0.348427290685306
"Q. Snyder (44-28)","2019-20","UTA","44","28",8,2.5,9,111.8,9,109.3,13,24,99.15,2,0.549,10,0.268,25,0.152,20,0.261,8,0.414,9,0.518,8,0.241,29,0.124,6,0.254,3,0.348293595137915
"Q. Snyder (50-32)","2018-19","UTA","50","32",8,5,4,110.3,14,105.3,2,14,100.84,5,0.538,3,0.295,27,0.149,12,0.275,7,0.394,2,0.507,13,0.251,14,0.137,1,0.241,1,0.313387563766717
"Q. Snyder (48-34)","2017-18","UTA","48","34",8,4.4,5,107.4,16,103,1,25,96.58,9,0.527,12,0.26,24,0.152,21,0.256,10,0.357,6,0.506,14,0.247,6,0.154,3,0.244,5,0.313198118753674
"Q. Snyder (51-31)","2016-17","UTA","51","31",5,4.3,5,109,12,104.7,3,30,92.09,8,0.526,8,0.288,21,0.148,18,0.27,11,0.327,3,0.493,10,0.253,26,0.131,4,0.257,2,0.278744608061877
"Q. Snyder (40-42)","2015-16","UTA","40","42",19,1.8,10,105,16,103.2,7,30,91.66,15,0.501,10,0.286,26,0.161,4,0.303,12,0.297,11,0.495,18,0.281,14,0.15,10,0.269,13,0.277752328599786
"Q. Snyder (38-44)","2014-15","UTA","38","44",18,0.1,18,104.2,16,104.1,14,30,91.1,15,0.494,7,0.297,27,0.168,1,0.332,14,0.274,11,0.491,12,0.267,21,0.144,12,0.285,7,0.253529679672081
"T. Corbin (25-57)","2013-14","UTA","25","57",26,-7.6,28,102.4,25,110.1,29,26,92.32,22,0.484,17,0.271,19,0.158,15,0.297,20,0.237,26,0.518,17,0.293,29,0.136,15,0.292,8,0.239644524777828
"T. Corbin (43-39)","2012-13","UTA","43","39",15,-0.2,15,105.4,10,105.6,20,19,92.05,15,0.492,12,0.281,22,0.159,7,0.329,28,0.206,18,0.501,26,0.298,12,0.158,18,0.303,8,0.230992366412214
"T. Corbin (36-30)","2011-12","UTA","36","30",13,0.5,16,105.5,7,104.9,20,13,92.53,18,0.481,8,0.302,7,0.15,2,0.34,29,0.153,22,0.493,28,0.325,18,0.155,10,0.297,23,0.237099811676083
"J. Sloan (31-23)","2010-11","UTA","31","23",11,0.1,16,107.6,10,107.6,17,20,91.87,14,0.497,7,0.319,8,0.147,11,0.308,21,0.197,15,0.499,30,0.363,6,0.164,26,0.322,29,0.253873659117998
"T. Corbin (8-20)","2010-11","UTA","8","20",27,-5.5,24,105.8,19,111.3,28,17,92.34,15,0.5,12,0.3,26,0.168,6,0.327,24,0.178,23,0.516,29,0.336,19,0.145,26,0.32,18,0.224282560706402
"J. Sloan (53-29)","2009-10","UTA","53","29",6,5.7,3,109.7,7,104,10,9,94.68,4,0.524,5,0.34,26,0.16,10,0.313,24,0.184,13,0.492,30,0.353,7,0.159,5,0.282,25,0.240921032297945
"J. Sloan (48-34)","2008-09","UTA","48","34",11,2.7,9,108.5,8,105.8,9,9,94.47,11,0.504,2,0.355,22,0.155,7,0.316,27,0.169,18,0.505,26,0.343,3,0.169,19,0.307,17,0.227223843908434
"J. Sloan (54-28)","2007-08","UTA","54","28",8,7.2,4,112.1,1,104.9,9,9,94.64,3,0.528,3,0.349,18,0.154,6,0.327,27,0.166,16,0.501,30,0.393,4,0.168,6,0.29,15,0.225739739102768
"J. Sloan (51-31)","2006-07","UTA","51","31",6,3,8,108.6,4,105.6,17,15,92.81,11,0.502,2,0.38,22,0.167,1,0.352,26,0.163,13,0.496,30,0.409,15,0.161,3,0.279,25,0.230011306735584
"J. Sloan (41-41)","2005-06","UTA","41","41",14,-2.7,23,102.4,25,105.1,19,24,89.4,28,0.467,2,0.397,28,0.174,1,0.356,25,0.149,14,0.49,30,0.406,11,0.157,10,0.298,22,0.213427678130657
"J. Sloan (26-56)","2004-05","UTA","26","56",27,-4.4,27,102.9,23,107.3,26,24,90.02,26,0.469,3,0.361,28,0.174,3,0.351,29,0.121,26,0.499,30,0.445,13,0.159,7,0.305,28,0.217435037720034
"J. Sloan (42-40)","2003-04","UTA","42","40",12,-1.3,17,100,21,101.3,13,27,88.26,23,0.456,1,0.356,29,0.188,1,0.373,28,0.127,12,0.468,29,0.414,7,0.173,10,0.309,24,0.205647218914781
"J. Sloan (47-35)","2002-03","UTA","47","35",11,2.6,9,103.7,9,101.1,12,22,90.78,10,0.486,1,0.38,27,0.184,2,0.353,29,0.104,8,0.468,25,0.338,4,0.174,24,0.327,23,0.197289631263788
"J. Sloan (44-38)","2001-02","UTA","44","38",11,0.9,14,103.8,11,102.9,14,12,91.75,17,0.472,1,0.381,29,0.178,2,0.362,27,0.132,17,0.484,29,0.371,1,0.181,16,0.317,22,0.195400450305564
"J. Sloan (53-29)","2000-01","UTA","53","29",5,5.2,3,106.1,3,100.9,11,22,91.08,5,0.497,2,0.363,26,0.173,6,0.332,24,0.135,17,0.473,28,0.394,4,0.176,6,0.299,27,0.19651086240948
"J. Sloan (55-27)","1999-00","UTA","55","27",4,4.6,6,105.7,4,101.1,11,28,90.84,9,0.49,6,0.337,16,0.163,7,0.329,24,0.134,12,0.477,25,0.343,9,0.17,7,0.302,20,0.175801282051282
"J. Sloan (37-13)","1998-99","UTA","37","13",1,7.4,2,104.2,3,96.7,7,23,88.37,7,0.485,1,0.417,28,0.182,13,0.329,27,0.107,5,0.441,16,0.336,17,0.166,12,0.323,19,0.172404866683924
